"id","name","description","manufacturer","price"
"http://www.google.com/base/feeds/snippets/17450858518393943272","orion/imaginova starry night screensaver","hitchhike comet streak past incredible 3-d planets. hop mar breaking red dawn pluto perpetual twilight. tour entrancing space-scapes featuring latest imagery hubble spitzer telescopes. speed ...","","16.27"
"http://www.google.com/base/feeds/snippets/17451301461573072974","jim beloff homespun joy uke - vol. 1 & 2 dvd set","dvd one great collection!","","36.67"
"http://www.google.com/base/feeds/snippets/17446943728378504702","catfish keith homespun video dynamic country blue guitar - homespun level 4","outstanding lesson catfish teach trademark arrangement seven traditional country blue song mississippi caribbean. case first play tune slows highlight achieves dynamic ...","","22.13"
"http://www.google.com/base/feeds/snippets/17449355474741262903","buddy rich hudson music buddy rich - live 1982 montreal jazz festival - dvd","dvd feature buddy rich buddy rich big band height popularity influence. contains seven beautiful arrangement display rich's virtuosity unsurpassed musicianship well. include rare ...","","22.13"
"http://www.google.com/base/feeds/snippets/17424542970602870488","buster b. jones homespun video buster b. jones concert","buster b. jones hot-rod fingerpicker whose main influence merle travis jerry reed chet atkins electric country pickers. show stuff wild wooly guitar instrumentals aspiring picker ...","","14.86"
"http://www.google.com/base/feeds/snippets/2096220602293961985","spelling","important spelling skill child need taught fun style they'll love! / age 5-9.","","4.93"
"http://www.google.com/base/feeds/snippets/17440820469218114890","abacus ultra sudoku/ultra kakuro","sudoku addicitve sudoku hot ultra sudoku one hottest sudoku's around easy playing: type number drag number right-click number generate puzzles: 4 x 4 beginner chi","","17.55"
"http://www.google.com/base/feeds/snippets/17417045114751131954","petula clark yamaha downtown: greatest hit petula clark - smart pianosoft","innovative software series enables disklavier mark iii piano perform world's popular cds! using yamaha's pianosmart technology companion diskette magically empower disklavier mark iii accompany ...","","14.86"
"http://www.google.com/base/feeds/snippets/17424435152951418977","individual software inc systemsuite 8 professional (us pos)","","","46.42"
"http://www.google.com/base/feeds/snippets/17411076438303340250","big tiny little big tiny little - tiny little christmas","1. santa claus coming town 2. let snow! let snow! let snow! 3. (there's place like) home holiday 4. come santa claus 5. i'll home christmas 6. frosty snowman 7. winter wonderland 8. rudolph red-nosed ...","","23.59"
"http://www.google.com/base/feeds/snippets/17411408037622367354","avanquest usa llc pcdefense","offer full protection wide range spyware crimeware malware keyloggers rootkits virus stealth application pcdefense protects from: spyware - spyware scan remove spyware that's compromising privacy r","","26.11"
"http://www.google.com/base/feeds/snippets/17926987006913487270","knowledge adventure inc. jumpstart 4th-6th grade v 2.0 b43","","","16.93"
"http://www.google.com/base/feeds/snippets/17896463471532954858","mike garson burt bacharach songbook","1. alfie 2. house home 3. that's friend 4. world need love 5. close 6. look love 7. i'll never fall love 8. arthur's theme (best do) 9. raindrop keep falling head 10. ...","","25.77"
"http://www.google.com/base/feeds/snippets/17641037628832356751","emedia music corp guitar pro v 5.1 (hybrid)","guitar pro complete workshop guitarist affordable price. guitar pro known powerful intuitive tablature editor available. system requirements: window 98se/2000/xp: pentium 500mhz - 256 meg ram - sound card cd-","","51.92"
"http://www.google.com/base/feeds/snippets/17631977798164261473","steve kaufman homespun flatpicking banjo tune - guitarist's guide hot soloing","master instructor flatpicking great steve kaufman break fifteen most-played banjo-driven song showing step-by-step build powerful flatpick solo. 100-min dvd ? includes music + tab ? early intermediate level","","22.13"
"http://www.google.com/base/feeds/snippets/4635585281695496952","apple remote desktop 3 (10 managed systems)","system requirement mac o x v10.3.9 later; feature require mac o x v10.4 ethernet (recommended) airport (802.11b/g) ip firewire network connection requires mac o x v10.4 tiger later client system. requires mac o x v10.4 ...","","299.99"
"http://www.google.com/base/feeds/snippets/17488669641581555670","g kenny yamaha kenny g - paradise - smart pianosoft","innovative software series enables disklavier mark iii piano perform world's popular cds! using yamaha's pianosmart technology companion diskette magically empower disklavier mark iii accompany ...","","14.86"
"http://www.google.com/base/feeds/snippets/17476622898499473532","encore inc monopoly 3","monopoly brings classic board game life! entertained hour try bankrupt opponent stay jail! system requirements: operating system: windows(r) 98/me/xp processor: pentium(r) ii 333 mhz memory: 3","","7.17"
"http://www.google.com/base/feeds/snippets/17475312797168685982","tony verderosa hal leonard corporation vfx volume 1 - live electronic music - live remixing","vfx volume 1 viewer discover play live stage sample breakbeats without slave sequencer backing tape adding interactive human connection electronic music deep new dimension shows! topic","","14.86"
"http://www.google.com/base/feeds/snippets/17472333646422001543","coaster yamaha best coaster - smart pianosoft","innovative software series enables disklavier mark iii piano perform world's popular cds! using yamaha's pianosmart technology companion diskette magically empower disklavier mark iii accompany ...","","18.5"
"http://www.google.com/base/feeds/snippets/17471276055285923188","re:launch piano wizard premier software & sticker & midi cable","piano wizard? amazingly simple pc video game teach virtually anyone play piano minutes. includes software 200 songs/lessons colored sticker usb/midi cable connect midi keyboard. add 1000?s song p","","113.86"
"http://www.google.com/base/feeds/snippets/17467141222535233488","intuit inc quicken home inventory manager","quicken home inventory manger make easy prepare eventuality keeping accurate inventory belongings. system requirements: window 2000/2003/xp/vista ibm compatible pentium 200(pentium ii 300 reco","","29.78"
"http://www.google.com/base/feeds/snippets/17465677443704068778","yamaha company - smart pianosoft","innovative software series enables disklavier mark iii piano perform world's popular cds! using yamaha's pianosmart technology companion diskette magically empower disklavier mark iii accompany ...","","18.5"
"http://www.google.com/base/feeds/snippets/17462447405729815430","danny morris berklee press essential rock groove bass - berklee workshop series","learn lock airtight groove berklee professor versatile bassman danny morris. master class morris teach technique help anchor band foundation solid bass line chord progression rhythmic ...","","14.86"
"http://www.google.com/base/feeds/snippets/18142071205016449884","avanquest usa llc spycatcher 2007","detect remove spyware spycatcher first anti-spyware solution continuously protects consumer next-generation mutating spyware easily safely. spycatcher enables even novice pc user remove block in","","17.5"
"http://www.google.com/base/feeds/snippets/17943324820292919047","global marketing partner antivirus v.10 - bit defender","bitdefender antivirus v10 provides worry-free antivirus antispyware antirootkit protection 2 year 2 pcs. get security suite combine best antivirus antispyware antirootkit detection removal along ...","","31.96"
"http://www.google.com/base/feeds/snippets/17459554804287528592","thomas zink mile davis yamaha porgy be - mile davis tribute - (for cd-compatible modules)","pianist tom zink trumpeter kye palmer pay homage classic 1958 cool jazz collaboration mile davis gil evans featuring performance selection gershwin's porgy be . includes: ain't necessarily ?","","29.4"
"http://www.google.com/base/feeds/snippets/13823221823254120257","633808390341 wasp mobileinventory desktop edition wdt2200 & wpl305 - complete package -","wasp bar code 633808390341 : usually ship 24 hour : : complete solution includes mobileinventory inventory tracking software wdt2200 portable data terminal wpl305 desktop barcode printer create inclusive highly ...","","1434.55"
"http://www.google.com/base/feeds/snippets/13733608404772273482","bb0kyna ibm db2 net search extender - ( v. 8.2 ) - medium - cd - linux unix win - engli","ibm bb0kyna : usually ship 24 hour : : net search extender enables solution include powerful in-memory search capability text-based data.","","108.95"
"http://www.google.com/base/feeds/snippets/13069789036423858575","00dexx17cc01 designcad - ( v. 17 ) - complete package - 1 user - cd - win","imsi 00dexx17cc01 : usually ship 24 hour : stock : designcad v17 versatile easy-to-use 2d drafting program perfect first time cad users.","","25.54"
"http://www.google.com/base/feeds/snippets/13834117113538485702","wg017262 watchguard fireware pro - license - 1 device","watchguard technology wg017262 : usually ship 24 hour : : fireware pro watchguard technologies' advanced security network operating system complex network helping deliver exceptional protection today's ...","","502.76"
"http://www.google.com/base/feeds/snippets/13293570679147842615","af04mna ibm websphere business integration monitor - ( v. 4.2.4 ) - medium - cd - unix w","ibm af04mna : usually ship 24 hour : : ibm websphere business integration monitor display real-time data event created ibm websphere mq workflow allow decisive business performance management optimization.","","108.95"
"http://www.google.com/base/feeds/snippets/13067057848921997170","73098 smarterm office - ( v. 12.1 ) - upgrade license medium - 1 user - cd - win -","esker software 73098 : usually ship 24 hour : : smarterm pc-to-host connectivity software always delivered precise terminal emulation high- performance access data application residing ibm mainframe as/400 (iseries) unix ...","","85.89"
"http://www.google.com/base/feeds/snippets/13595847972669342416","01-ssc-6991 sonicwall client/server anti-virus suite - subscription license ( 3 year ) - 10","sonicwall 01-ssc-6991 : usually ship 24 hour : : sonicwall client/server anti-virus suite leverage award-winning mcafee netshield groupshield application network window -based file print exchange servers.","","863.87"
"http://www.google.com/base/feeds/snippets/13400964324486944178","711-00011 microsoft entertainment pack - ( v. 2.0 ) - complete package - 1 user - pc - cd","microsoft 711-00011 : usually ship 24 hour : : microsoft entertainment pack window ce includes ten game play computer opponent another handheld pc handheld pc's built-in ...","","23.57"
"http://www.google.com/base/feeds/snippets/13044110088881793098","bqcpd flexnet installshield premier edition 2008 - complete package + 1 year bronze","macrovision corporation bqcpd : usually ship 24 hour : stock : installshield industry-standard tool ensuring window software product correctly installed configured updated eventually uninstalled ...","","4617.11"
"http://www.google.com/base/feeds/snippets/13062769020372950507","bablbr1150s06 brightstor arcserve backup enterprise option advantage ingres linux - (","computer associate international bablbr1150s06 : usually ship 24 hour : : brightstor arcserve backup enterprise option ingres enables hot fast non-disruptive backup efficient restores ingres database users.","","842.73"
"http://www.google.com/base/feeds/snippets/2813321165033737171","ibm software lotus shrinkwrap ah09qml ibm lotus easysync pro 4.1 win multilingual u retail","ibm lotus easysync pro 4.1 win multilingual u retail general information manufacturer ibm corporation manufacturer part number ah09qml manufacturer website address www.ibm.com product name easysync v.4.1 pro - complete product marketing ...","ibm software lotus shrinkwrap","76.42"
"http://www.google.com/base/feeds/snippets/13060142956516188298","aa7-00013 shadowrun - complete package - 1 user - microsoft xbox 360 - dvd","microsoft aa7-00013 : usually ship 24 hour : stock : fasa studio creative mind behind mechwarrior crimson skies: high road revenge back shadowrun new multiplayer first-person shooter (fps) based much ...","","57.98"
"http://www.google.com/base/feeds/snippets/13039474391309731778","22101258 adobe acrobat capture - ( v. 3.0 ) - license - 1 user 20000 page - win - engli","adobe system 22101258 : usually ship 24 hour : stock : adobe acrobat capture 3.","","268.2"
"http://www.google.com/base/feeds/snippets/13042184196447616647","m109a-g00-4.0 scansoft pdf converter professional - ( v. 4.0 ) - complete package - 1 user - w","scansoft m109a-g00-4.0 : usually ship 24 hour : stock : pdf converter professional complete pdf solution business users.","","87.79"
"http://www.google.com/base/feeds/snippets/13299094546622375973","individual software emm-tk3 - typing instructor kid 3 - dvd movie","individual software emm-tk3 : typing instructor kid delivers proven typing method child entertaining motivational educational environment. toby lafitte friend turn young keyboarding novice touch-typist quickly. ...","","17.97"
"http://www.google.com/base/feeds/snippets/13040366668202103361","lfl-n2-12 computrace lojack laptop - subscription package ( 1 year ) - 1 notebook (","absolute software lfl-n2-12 : usually ship 24 hour : stock : laptop stolen every 53 second according fbi 97% never recovered.","","39.95"
"http://www.google.com/base/feeds/snippets/13099025043197145149","38039926 adobe firework cs3 - complete package - 1 user - cd - mac - universal english","adobe system 38039926 : usually ship 24 hour : stock : accelerate web design development adobe firework cs3 software ideal tool creating optimizing image web rapidly prototyping website web ...","","322.08"
"http://www.google.com/base/feeds/snippets/13100338809702014293","acdpe400bxgv/ed-en acdsee photo editor - complete package - 1 user - edu gov ( mini-box ) - win","acd system acdpe400bxgv/ed-en : usually ship 24 hour : : want start creative digital photo know begin? maybe think creative photo difficult.","","36.6"
"http://www.google.com/base/feeds/snippets/11359745283620291559","madison medium software aspvms8000 - acad vega movie studio +dvd 8 platinum","madison medium software aspvms8000 : madison medium software acad vega movie studio +dvd 8 platinum - aspvms8000","","81.97"
"http://www.google.com/base/feeds/snippets/13102056130666465904","bqcxd installshield 2008 professional edition - complete package + 1 year silver maint","macrovision corporation bqcxd : usually ship 24 hour : stock : installshield industry-standard installation tool.","","2549.59"
"http://www.google.com/base/feeds/snippets/9713773660138411396","cardfive premier software internal database photo field keyfive","cardfive premier includes basic feature lite plus feature adds: database variable internal database fast database editing eof-options encoding photo pdf symbol printed manual software key clipart volume ii paint shop pro ...","","466.12"
"http://www.google.com/base/feeds/snippets/13086087912501926764","usoa289 iris readiris pro - ( v. 11 ) - complete package - 1 user - win","iris group usoa289 : usually ship 24 hour : stock : readiris pro 11 advanced ocr software mac quickly easily transforms paper document electronic file edit favorite application.","","110.07"
"http://www.google.com/base/feeds/snippets/2062975649512805986","3d home architect home v.8by encore software","3d home architect home v.8by encore software","","33.92"
"http://www.google.com/base/feeds/snippets/13089950531486838810","9dj-00002 microsoft xbox live arcade unplugged volume 1 - complete package - 1 user - micr","microsoft 9dj-00002 : usually ship 24 hour : stock : six exciting game choose xbox live arcade unplugged volume 1 offer little bit everything shoot-em-up action space station sim puzzle cards.","","20.78"
"http://www.google.com/base/feeds/snippets/2084347887571442067","encore software 11290 - scrabble complete - win 98 xp","encore software 11290 : scrabble take world popular word game add new dimension. try dozen mini-games quick dos scrabble fun. system requirements: operating system: window 98/me/xp processor: pentium ii 333 ...","","7.69"
"http://www.google.com/base/feeds/snippets/13091287486392162844","prw photo explosion deluxe - ( v. 3.0 ) - complete package - 1 user - cd - win","nova development prw : usually ship 24 hour : stock : photo explosion deluxe 3.","","47.6"
"http://www.google.com/base/feeds/snippets/2651646167662758246","encore software 11610 - scrabble bonus clue - win 98 2000 xp","encore software 11610 : scrabble take world popular word game add new dimension. try dozen mini-games quick dos scrabble fun. system requirements: operating system: window 95/98/me/xp processor: pentium ii ...","","18.97"
"http://www.google.com/base/feeds/snippets/13093832384416551722","snt-040 ntracker - complete package - 1 user - win","nics electronics snt-040 : usually ship 24 hour : : average 1 000 000 laptop reported lost stolen year.","","26.59"
"http://www.google.com/base/feeds/snippets/4108712449976038856","encore software 11750 - game life - win 95 98","encore software 11750 : game life better remember! features: - animated video - mini-games - rock-n-roll soundtrack 60's present - 6 player (internet lan) system requirements: window 95/98; pentium 90 mhz cpu ...","","7.69"
"http://www.google.com/base/feeds/snippets/13077653858561075159","436753-b21 hp insight control data center edition flexible quantity license rdp upgrade - l","hp 436753-b21 : usually ship 24 hour : : insight control data center edition integrated suite software simplifies provisioning management hp bladesystem infrastructures.","","137.13"
"http://www.google.com/base/feeds/snippets/13080088348166066939","cd372-c= cisco io ip - complete package - cd","cisco system cd372-c= : usually ship 24 hour : : cisco io (internetworking operating system) software platform delivers network service enables networked applications.","","218.41"
"http://www.google.com/base/feeds/snippets/17596883596074762243","adobe photoshop element 4.0 photo-editing software mac","adorama camera: everything need edit organize show photo adobe photoshop element 4.0 software combine power simplicity help all. edit enhance photo fixing common flaw instantly using advanced ...","","85.95"
"http://www.google.com/base/feeds/snippets/13081002640817971957","sup-040c synet pc sharing kit - w/ usb cable 5.18 complete package - 1 user - win","nics electronics sup-040c : usually ship 24 hour : : user traditionally purchase costly router configure network setting alternate existing internet line computer inconvenient force user ...","","26.59"
"http://www.google.com/base/feeds/snippets/13072031492932979138","lmpcgs12mulpc coreldraw graphic suite - ( v. 12 ) - medium - 1 user - cd - win - multi-lingual","corel lmpcgs12mulpc : usually ship 24 hour : : coreldraw graphic suite 12 mark exciting evolution design.","","22.59"
"http://www.google.com/base/feeds/snippets/381135748290856568","encore software 10567 - hoyle puzzle game 2007 - win 98 2000 xp","encore software 10567 : 30+ classic puzzle game brought hoyle 1 family entertainment brand. sudoku crossword mahjongg fun whole family. system requirements: window 98se/me/2000 sp4/xp sp1* pentium iii ...","","18.97"
"http://www.google.com/base/feeds/snippets/318535575684738487","encore software 33020 - jackpot tycoon - win 98 2000 xp","encore software 33020 : go head. ruthless. house always wins! get worked underbelly sin city's finest swindler pick- pocket & sharks! turn fledgling casino floor bustling hotspot system requirements: 2000 ...","","8.44"
"http://www.google.com/base/feeds/snippets/9685850187894108398","encore software 11630 - monopoly tycoon - win 98 2000 xp","encore software 11630 : monopoly tycoon roll simulation strategy one game! build business watch profit grow real-time! stop all! system requirements: minimum system requirements: operating system: ...","","7.69"
"http://www.google.com/base/feeds/snippets/8490519093794101229","amherst medium book: photo salvage adobe photoshop photoshop software","book: photo salvage adobe photoshop jack sue drafahl whether problem slide negative print digital file book photo salvage adobe photoshop step-by-step guide restoring original condition ...","","29.95"
"http://www.google.com/base/feeds/snippets/15030217405491356248","encore software 11140 - fate - win 2000 xp","encore software 11140 : live adventurer's life character-based fantasy game. choose character pet companion journey limitless cavern dungeon tunnel determine destiny. system requirements: window ...","","18.97"
"http://www.google.com/base/feeds/snippets/2328950736697317790","encore software 10449 - high school advantage 2007 - win 98 2000 xp","encore software 10449 : high school advantage 2007 delivers award-winning content aligned classroom curriculum. get best result 3000 lesson exercise core subjects. system requirements: window 98se/me/2000 ...","","26.97"
"http://www.google.com/base/feeds/snippets/14007918865629410175","encore software 12380 - high school advantage 2008 - win 2000 xp vista","encore software 12380 : high school advantage 2008 delivers award-winning content aligned classroom curriculum. get best result 3000 lesson exercise core subjects. system requirements: window 2000 sp4/xp ( ...","","34.97"
"http://www.google.com/base/feeds/snippets/12942134175594025487","encore software 12370 - middle school advantage 2008 - win 2000 xp vista","encore software 12370 : middle school advantage 2008 delivers award-winning content aligned classroom curriculum. get best result 3000 lesson exercise core subjects. system requirements: window 2000 sp4/xp ...","","34.97"
"http://www.google.com/base/feeds/snippets/1861020527779170726","encore software 11580 - monopoly bonus risk - win 98 2000 xp","encore software 11580 : monopoly brings classic board game life computer! featuring bonus full-version game risk - entertained hours! system requirements: operating system: windows(r) 95/98/me/xp processor: pentium( ...","","18.97"
"http://www.google.com/base/feeds/snippets/1781031509566531842","encore software 10653 - professor fuji kakuro - win 98 2000 xp","encore software 10653 : professor fuji kakuro offer puzzle excitement puzzle lover levels! pick pencil prepared stumped! system requirements: window 98se/me/2000 sp4/xp sp1 pentium iii 450mhz 128mb ram 8x ...","","7.69"
"http://www.google.com/base/feeds/snippets/1187936019689259805","encore software 10392 - network now! pro (win 98 2000 xp)","encore software 10392 : easy visual set unique 3d home graphic. share internet connection printer peripheral file pcs. troubleshoot problems. protect network data. system requirements: window 2000 sp4/xp sp1*; ...","","34.97"
"http://www.google.com/base/feeds/snippets/1160856703276103950","encore software 13780 - westward - win 98 2000 xp vista","encore software 13780 : enter wild rough tumble world westward adventure untold fortune await you. fight thieven' bandit discover gold mine run thriving town. system requirements: window 98/me/2000 sp4/xp (home & ...","","18.97"
"http://www.google.com/base/feeds/snippets/594191839879876004","encore software 14080 - q*bert - win 2000 xp vista","encore software 14080 : hop q*bert around board avoiding coily ugg wrongway slick sam! look coily chase q*bert around board. change color cube complete round. based 80 arcade ...","","7.69"
"http://www.google.com/base/feeds/snippets/9847776401829585115","encore software 11670 - want millionaire? - win xp 2000","encore software 11670 : based abc hit tv show want millionaire america favorite trivia game back new complex questions! system requirements: window 2000 sp4 / xp (home & pro) sp2â³ pentium class processor 200 ...","","7.69"
"http://www.google.com/base/feeds/snippets/7702263644150091221","webroot software 65210 spy sweeper 3 pc","spy sweeper 4.5 advanced blocking detection removal capability market. today's spyware far harmful ever placing personal information privacy perhaps even identity risk.dedicated ...","webroot software","31.99"
"http://www.google.com/base/feeds/snippets/13440353610523579374","encore software 11250 - brain food games: cranium collection 2006 - win 98 2000 xp","encore software 11250 : brain food game cranium collection back better ever! new content new game train brain maximum efficiency! system requirements: window 2000 sp4/xp (home& pro) sp2â³ pentium iii 450 mhz processor ...","","18.97"
"http://www.google.com/base/feeds/snippets/17308332648335562662","encore software 11252 - brain food games: cranium collection 2006 - win 98 2000 xp","encore software 11252 : brain food game cranium collection back better ever! new content new game train brain maximum efficiency! system requirements: window 2000 sp4/xp (home& pro) sp2â³ pentium iii 450 mhz processor ...","","18.97"
"http://www.google.com/base/feeds/snippets/6052848636732301170","encore software 25020 - marine aquarium 2.5 (hybrid) - win 95 98 2000 xp/mac 10.1 higher","encore software 25020 : marine aquarium 2.5 hybrid discover virtual fish tank phenomenon everyone talking! marine aquarium 2.5 delivers stunning undersea paradise desktop 26 exotic specie fish. system ...","","19.97"
"http://www.google.com/base/feeds/snippets/1503028931039652298","encore software 14130 - wheel fortune deluxe - win 98 2000 xp vista","encore software 14130 : spin wheel experience enhanced game play vivid graphic updated version america's 1 game show! pick consonant buy vowel solve puzzle three exciting new game modes; road trip group ...","","18.97"
"http://www.google.com/base/feeds/snippets/10702491954940587385","encore software 10443 - elementary school advantage 2007 - win 98 2000 xp","encore software 10443 : elementary school advantage? 2007 delivers award-winning content aligned classroom curriculum. get best result 1000 lesson exercise core subjects. system requirements: window 98se/me ...","","26.97"
"http://www.google.com/base/feeds/snippets/5609692463569230619","encore software 12360 - elementary advantage 2008 - win 2000 xp vista","encore software 12360 : elementary school advantage? 2008 delivers award-winning content aligned classroom curriculum. get best result 1000 lesson exercise core subjects. system requirements: window 2000 ...","","34.97"
"http://www.google.com/base/feeds/snippets/6804198758936861643","encore software 10598 - registry mechanic - win 98 2000 xp","encore software 10598 : smooth computer run? registry mechanic safely scan clean repair optimize window registry simple mouse clicks. system requirements: window 98se/me/2000 sp4/xp (home pro) sp1â³ ...","","26.97"
"http://www.google.com/base/feeds/snippets/11742689310169054682","encore software 12390 - math advantage 2008 - win 2000 xp vista","encore software 12390 : math advantage? 2008 delivers award-winning content aligned classroom curriculum. get best result 450 lesson exercise different branch mathematics system requirements: window 2000 sp4 ...","","34.97"
"http://www.google.com/base/feeds/snippets/13128418489473424282","datapilot advanced cell phone sync software solution allows endusers manage contact information access internet check email go.","ecost.com: datapilot customer benefits: datapilot one central location cell phone contact management software pda contact carry anytime anywhere. one click sync list brings contact ...","","25.53"
"http://www.google.com/base/feeds/snippets/9193874637345201048","microsoft uea-00033 - visual studio 2005 team edition database professional msdn premium subscription renewal - complete product - software development - standard - 1 user - complete product - pc- free shipping","microsoft uea-00033 : visual studio team edition database professional delivers market-shifting database development product designed manage database change improve software quality database testing bring benefit ...","","2072.97"
"http://www.google.com/base/feeds/snippets/2871880526266661646","avery dennison 5239 - designpro deluxe v.5.0 software microsoft window sample pack - complete product - desktop publishing - 1 user(s) - complete product - standard","avery dennison 5239 : customize print professional looking label card divider minutes! specification : manufacturer : avery dennison manufacturer part number : 5239 product name : designpro deluxe v.5.0 software microsoft ...","","29.97"
"http://www.google.com/base/feeds/snippets/4081985616275580076","apple software m9301z/b soundtrack v1.2","produce music thousand loop effects! soundtrack brings art music composing everyone. minimal cost effort produce custom music video dvd web project. wont need license song hire ...","apple software","199.0"
"http://www.google.com/base/feeds/snippets/15528939772983751628","topic entertainment 80796 - topic math success 2007 deluxe window - educational software - pc","topic entertainment 80796 : math success deluxe 2007 leading-edge suite software tool personal computer. ideal young student learning level math success deluxe 2007 educator-endorsed award-winning lesson ...","","33.97"
"http://www.google.com/base/feeds/snippets/15021215942793908400","individual software qne-t15 typing quick & easy 15.0","typing quick & easy 15.0","individual software","24.99"
"http://www.google.com/base/feeds/snippets/16171315423038143989","punch software 26100 punch! master landscape home design (small box)","punch! master landscape & home design offer extensive planting database deck topography new technology integrating actual home photo infinite 3d views. punch! master landscape & home design includes extensive sortable ...","punch software","45.99"
"http://www.google.com/base/feeds/snippets/14941513108998426217","punch software 20100 punch! 5 1 home design","total interior exterior home design realistic high-resolution 3d graphics!","punch software","35.99"
"http://www.google.com/base/feeds/snippets/17661636837802252450","individual software prm-wn5 professor teach window xp","professor teach window xp","individual software","24.99"
"http://www.google.com/base/feeds/snippets/16616660579258130158","freeverse software 5003 bumpercar 2.0 mac web browser","mac o x web browser kids. offering unparalleled content-control & customization feature bumpercar powerful web browser concerned educator & parent macintosh. keep kid safe surf net! ...","freeverse software","28.99"
"http://www.google.com/base/feeds/snippets/1021042895134770712","encore software 10123 - aquarium 3-in-one limited edition (eurpac) - win 95 98 2000 xp","encore software 10123 : experience 1 selling screensaver time marine aquarium plus goldfish aquarium sharks. amazing collection packed stunning vibrance detail. system requirements: pc: window 98se/me/2000 sp4/xp (home ...","","18.97"
"http://www.google.com/base/feeds/snippets/5654238078872944077","peachtree software vernfp2008rt - sage peachtree premium accounting 2008 nonprofit - financial management - pc","peachtree software vernfp2008rt : peachtree sage premium accounting 2008 comprehensive solution provides premium feature like multi-company consolidation progress billing serialized inventory crystal report peachtree. ...","","540.97"
"http://www.google.com/base/feeds/snippets/15507274987164673073","peachtree software vernfpm2008rt - sage peachtree premium accounting 2008 nonprofit multiple user - financial management - pc- free shipping","peachtree software vernfpm2008rt : peachtree sage premium accounting 2008 comprehensive solution provides premium feature like multi-company consolidation progress billing serialized inventory crystal report peachtree. ...","","1075.97"
"http://www.google.com/base/feeds/snippets/760100656109516800","thomson delmar learning book cd-rom: cdrom: exploring photoshop photoshop software","book cd-rom: exploring photoshop annesa hartman last software book design! exploring photoshop c designer's answer age-old question: great tool use create great design? written experienced ...","","42.95"
"http://www.google.com/base/feeds/snippets/18207838499884290592","e-mu modern symphonic orchestra emulator x proteus x sound software","modern symphonic orchestra - 5 dvd orchestral sample emulator x proteus x software module modern symphonic orchestra e-mu comprehensive collection orchestral string brass woodwind percussion sample delivered ...","","329.99"
"http://www.google.com/base/feeds/snippets/712876185653102576","individual software resume maker professional deluxe 12.0","resumemaker packed powerful feature help write better resume land better job earn higher salaries. whether actively searching job ready advance career want get resume shape trust ...","","29.99"
"http://www.google.com/base/feeds/snippets/4968803125750101769","punch software master landscape professional & home design v 10.0","new! master landscape pro home design v10 includes robust interface editing specifying precise dimension displaying option more. new enhancement pool design gps sun angle content updater along 3d ...","","69.99"
"http://www.google.com/base/feeds/snippets/12243674671451624208","panda software panda internet security 2007","new panda internet security 2007 complete solution protects identity theft virus spyware hacker internet threats.","","69.99"
"http://www.google.com/base/feeds/snippets/12849123232978824729","individual software professor teach excel & word","professor teach excel word complete multimedia training program popular microsoft applications. cover version office 2003 office xp. core advanced course included. eight separate tutorial two ...","","19.99"
"http://www.google.com/base/feeds/snippets/17491282253363994324","individual software professor teach window xp","professor teach window xp complete multimedia training program popular microsoft window xp home edition window xp professional -- plus bonus training digital medium home & small office networking internet ...","","19.99"
"http://www.google.com/base/feeds/snippets/6628446350064818078","encore software 14060 - terror strike - win 2000 xp","encore software 14060 : cto: counter-terrorist ops close-quarters assault tense accurate simulation close quarter combat. lead four-man team assault terrorist strongholds. rescue hostage held gunpoint. recreate deadly ...","","18.97"
"http://www.google.com/base/feeds/snippets/18429469423592646579","cisco nac appliance server (clean access server) software (250 users)","note: previously known cisco clean access.the cisco nac appliance server (clean access server) available either appliance form software-only. product software version. software available standalone server ...","","8650.31"
"http://www.google.com/base/feeds/snippets/5098650180744423847","adobe premiere pro cs3 software encore cs3 onlocation cs3 (windows only) full version macintosh","adorama camera: tell story maximum impact using adobe premiere pro cs3 software start-to-finish solution efficient video production includes adobe onlocation cs3 (windows only) adobe encore cs3 box. save time ...","","723.95"
"http://www.google.com/base/feeds/snippets/8811836371644929779","single pack cardscan software version 8.0","ecost.com: cardscan software brings address book life. cardscan software make task updating contact information easy. contact update information red flag appears address book. simply click review ...","","123.04"
"http://www.google.com/base/feeds/snippets/8589080476501847235","adobe premiere pro cs3 software encore cs3 onlocation cs3 (windows only) full version window","adorama camera: tell story maximum impact using adobe premiere pro cs3 software start-to-finish solution efficient video production includes adobe onlocation cs3 (windows only) adobe encore cs3 box. save time ...","","723.95"
"http://www.google.com/base/feeds/snippets/9584209186514584056","onone software smartscale software","calumet photographic-the photographer catalog: whether photographer graphic designer printing professional common problem creative professional face repurpose example postcard sized image poster size ...","","189.99"
"http://www.google.com/base/feeds/snippets/8261805484012687318","onone software genuine fractal print pro software","calumet photographic-the photographer catalog: extraordinary image enlargement genuine fractal print pro enables photographer digital imaging professional create high-quality print-ready enlargement rgb cmyk files. ...","","269.99"
"http://www.google.com/base/feeds/snippets/17330505621209587005","onone software intellihance pro 4 mac/pc","calumet photographic-the photographer catalog: photoshop user long preferred intellihance pro color correcting enhancing images. intellihance pro automatically analyzes corrects image source including digital camera ...","","159.99"
